,Chord,Chromagram
233,Dm,"[[0.1583377  0.18025614 0.22587699 ... 0.05173747 0.05095188 0.05792909]
 [0.18371466 0.2821911  0.3037932  ... 0.29573357 0.29927495 0.34260708]
 [0.49947032 0.7203854  0.6184693  ... 0.8532015  0.82983524 0.91416746]
 ...
 [0.06054682 0.05844048 0.15137802 ... 0.07505885 0.06476152 0.05335026]
 [0.06487736 0.08478085 0.18395281 ... 0.00657102 0.00518865 0.00870857]
 [0.11027134 0.14132899 0.21770442 ... 0.00909359 0.00972376 0.01809498]]"
234,Dm,"[[0.14738782 0.10396863 0.13332619 ... 0.200848   0.24489152 0.23841672]
 [0.3186221  0.23287083 0.27554098 ... 0.4289217  0.47754186 0.38653177]
 [0.97584945 1.         1.         ... 0.49750352 0.6355725  0.5946026 ]
 ...
 [0.02631975 0.02873351 0.12546392 ... 0.42380354 0.38188735 0.36104995]
 [0.02148643 0.02327982 0.09354911 ... 0.18877082 0.20292054 0.23081997]
 [0.02823761 0.02755059 0.11285465 ... 0.1573928  0.19011107 0.28908727]]"
235,Dm,"[[0.20697036 0.10789536 0.08390982 ... 0.03543419 0.03576946 0.06351151]
 [0.24232824 0.17408505 0.16663834 ... 0.2790215  0.27779624 0.37223518]
 [0.60859036 0.862401   1.         ... 1.         1.         1.        ]
 ...
 [0.12732865 0.07855672 0.07661999 ... 0.05516288 0.06372635 0.06635548]
 [0.13107197 0.06844724 0.05504302 ... 0.03331079 0.03290277 0.06321319]
 [0.21469194 0.09095395 0.05523528 ... 0.03350374 0.02689853 0.07128738]]"
236,Dm,"[[0.10478002 0.06461435 0.0482506  ... 0.05189179 0.07452817 0.1820655 ]
 [0.04752236 0.01994648 0.0123036  ... 0.23315829 0.42058164 0.5543215 ]
 [0.03199169 0.00952136 0.00510135 ... 1.         1.         1.        ]
 ...
 [0.11556994 0.0674404  0.05224091 ... 0.03606895 0.04884442 0.11966925]
 [0.03465074 0.01235083 0.00814985 ... 0.0250731  0.06482641 0.15265928]
 [0.02939348 0.01063539 0.00537079 ... 0.02497018 0.04908692 0.12747882]]"
237,Dm,"[[0.23826371 0.11899478 0.15737197 ... 0.03113609 0.02299172 0.04981729]
 [0.27080938 0.15565942 0.21560588 ... 0.2891448  0.3492803  0.42487556]
 [0.45025548 0.45031953 0.51011544 ... 0.9804242  1.         1.        ]
 ...
 [0.15323235 0.07742112 0.08528043 ... 0.08514981 0.01485551 0.01340578]
 [0.19107954 0.07747442 0.07265709 ... 0.01086742 0.00687609 0.01292107]
 [0.24835664 0.0825709  0.08519714 ... 0.00545835 0.00468729 0.01926241]]"
238,Dm,"[[0.71588475 0.19997332 0.23590551 ... 0.05093291 0.07044446 0.18006794]
 [0.58214813 0.1716121  0.26957983 ... 0.2929567  0.33558786 0.51111954]
 [0.32006258 0.24011914 0.45752963 ... 1.         1.         1.        ]
 ...
 [0.95954615 0.6497361  1.         ... 0.07026631 0.0575065  0.05383094]
 [0.6716921  0.23913644 0.7980786  ... 0.03889982 0.03554242 0.06036397]
 [0.58820736 0.2539419  0.3507184  ... 0.0427561  0.05049166 0.08351623]]"
239,Dm,"[[0.5453383  0.32636052 0.32060587 ... 0.11103589 0.06201855 0.09457155]
 [0.7975107  0.5762033  0.5292131  ... 0.27825242 0.29580554 0.37021098]
 [1.         1.         1.         ... 1.         1.         1.        ]
 ...
 [0.31554687 0.4658091  0.9987571  ... 0.0360436  0.03821814 0.07486824]
 [0.30606276 0.242125   0.34577593 ... 0.02589628 0.05756191 0.10091949]
 [0.3586594  0.2143591  0.16420148 ... 0.05923378 0.05532153 0.09578551]]"
240,C,"[[0.25505856 0.41423124 0.2787769  ... 0.5091973  0.82271504 0.8064713 ]
 [0.45422372 0.47088617 0.43571413 ... 0.3503691  0.56012255 0.6315556 ]
 [0.9565345  0.7977628  1.         ... 0.4053389  0.53155243 0.5695511 ]
 ...
 [0.165159   0.26789743 0.12417505 ... 0.1251366  0.17573866 0.3874191 ]
 [0.18601085 0.2575454  0.14223847 ... 0.15353848 0.28718492 0.46032947]
 [0.20827961 0.316328   0.17746633 ... 0.60025    1.         0.8164653 ]]"
241,C,"[[0.69197166 0.22087455 0.12961823 ... 0.87583226 0.70875615 0.47329244]
 [0.6178588  0.28633213 0.16076092 ... 0.47728366 0.6238512  0.5539309 ]
 [0.94578207 1.         0.85173327 ... 0.37983942 0.41113922 0.57819015]
 ...
 [0.408473   0.19900492 0.10543986 ... 0.2244959  0.11919002 0.14424625]
 [0.7713575  0.3344867  0.16257201 ... 0.26502085 0.2444098  0.2576341 ]
 [0.9612192  0.37957662 0.18790326 ... 0.5175143  0.396316   0.3353977 ]]"
242,C,"[[0.2876943  0.24008973 0.12813997 ... 1.         1.         1.        ]
 [0.8801314  0.5124212  0.22040512 ... 0.62313706 0.66039526 0.84321856]
 [1.         1.         1.         ... 0.39446092 0.2528476  0.44359833]
 ...
 [0.14619419 0.15958807 0.12003193 ... 0.10036857 0.05358007 0.10433263]
 [0.11678719 0.1533275  0.13031812 ... 0.12075367 0.14353058 0.259392  ]
 [0.13916518 0.15538388 0.17184074 ... 0.42301533 0.44990814 0.5673055 ]]"
243,C,"[[0.36494    0.31624007 0.29767472 ... 0.85448533 0.8663277  0.9719695 ]
 [0.47488707 0.5270977  0.6873789  ... 0.45017868 0.53163683 0.83112985]
 [1.         0.97575337 1.         ... 0.12715523 0.14914002 0.48363337]
 ...
 [0.09292256 0.08257159 0.13592896 ... 0.15723865 0.1510542  0.32476726]
 [0.14323391 0.11525616 0.1376551  ... 0.39227432 0.41187817 0.611304  ]
 [0.24670722 0.20975702 0.2007256  ... 1.         1.         1.        ]]"
244,C,"[[1.         1.         1.         0.5058089  0.05991543 0.01196941
  0.0932935  1.         1.         1.         1.         0.75095236
  0.4132301  0.33456418 0.25020945 0.1813665  0.13094871 0.19638765
  0.2543674  0.36159992 0.46987534 0.49144635 0.5560262  0.5736565
  0.5264531  0.5551576  0.5046185  0.408391   0.3639211  0.25430712
  0.16860574 0.13046597 0.08807126 0.10926254 0.13440132 0.18038124
  0.23968275 0.25789207 0.31321445 0.345506   0.36482614 0.4163441
  0.41605976 0.4270651  0.41875494 0.35675973 0.27395454 0.20690496
  0.2204669  0.21375963 0.18432288 0.16801785 0.18266472 0.21250498
  0.21377599 0.16533673 0.1558231  0.16948374 0.20408523 0.26223898
  0.29699808 0.26573527 0.25602448 0.2188504  0.23110549 0.25846672
  0.21693449 0.2336262  0.18692283 0.2557782  1.         1.
  1.        ]
 [0.6600131  0.32431015 0.36139968 0.68400943 0.09372902 0.02573926
  0.12481002 0.5923778  0.62551665 0.6865646  0.63489497 0.48026115
  0.25937197 0.20740452 0.15362132 0.11951464 0.10608974 0.1209141
  0.15435    0.20263535 0.2455108  0.27345395 0.29530796 0.30248827
  0.29270005 0.28397223 0.26016173 0.22269872 0.18360353 0.13854769
  0.10007802 0.07531613 0.06058837 0.06197267 0.07217555 0.09324177
  0.11920626 0.1384512  0.15860818 0.17950243 0.19659497 0.21130155
  0.21429677 0.21674204 0.20474155 0.17881289 0.13512257 0.10485803
  0.11449841 0.10899338 0.09538473 0.07409452 0.07232492 0.08476618
  0.08444287 0.06949086 0.0633179  0.06684413 0.07449698 0.08796531
  0.10435507 0.07218143 0.04864324 0.04627255 0.06610027 0.07419915
  0.03625707 0.06673301 0.1436552  0.09141549 0.58932483 0.7735895
  0.9955545 ]
 [0.2588374  0.2128561  0.21790329 0.82453763 0.2674776  0.08883823
  0.06247253 0.09200569 0.05195676 0.04887231 0.09675413 0.23304969
  0.1633596  0.14633009 0.11723389 0.08054195 0.07584153 0.07092456
  0.08050324 0.09758929 0.09169682 0.07799698 0.07805474 0.07895059
  0.06702066 0.05776095 0.05458541 0.05006774 0.04161648 0.03538644
  0.03099667 0.02818722 0.0243929  0.02068838 0.02035755 0.02134275
  0.0219021  0.0205756  0.02016398 0.0212938  0.02182165 0.02156641
  0.02227174 0.02336418 0.02209167 0.02227458 0.0215686  0.01971921
  0.0216467  0.02243169 0.02441921 0.02209833 0.02084585 0.02349832
  0.02460332 0.0248115  0.02574559 0.02831608 0.02317934 0.0339839
  0.04662849 0.03918327 0.03137653 0.02508762 0.03727654 0.05888345
  0.02790903 0.09940676 0.17211564 0.03041113 0.11937032 0.24263135
  0.67183125]
 [0.03341373 0.05430887 0.06392948 1.         0.6744937  0.30695915
  0.18596922 0.12541974 0.05595123 0.04061548 0.05489251 0.07493506
  0.06429704 0.08368427 0.06889687 0.04518651 0.03721017 0.04203155
  0.05046635 0.05635497 0.05318737 0.05006478 0.05114921 0.04924833
  0.04647215 0.04771194 0.04868056 0.04712018 0.04596681 0.04539859
  0.04398258 0.04374306 0.04570128 0.04699504 0.04679564 0.045885
  0.04676479 0.04863144 0.05075314 0.05441324 0.05762203 0.05754777
  0.05852532 0.06198106 0.06406964 0.0644519  0.06708909 0.07130366
  0.07112323 0.07048016 0.07195214 0.07218898 0.07125878 0.07326108
  0.07367426 0.07292917 0.07238669 0.07691181 0.08005898 0.09478354
  0.10031737 0.12330493 0.13871226 0.105345   0.10405119 0.14172119
  0.13354638 0.23708269 0.26235446 0.10001727 0.06461167 0.13448167
  0.48496807]
 [0.02324915 0.02221453 0.01898425 0.98848385 1.         1.
  1.         0.76680005 0.33636603 0.24747574 0.21687904 0.12676525
  0.08008351 0.11727279 0.11665748 0.08050499 0.06482715 0.07758306
  0.09016304 0.09693381 0.09634034 0.09694044 0.09766309 0.09445255
  0.09437998 0.10256423 0.11134291 0.11407442 0.11425664 0.11418974
  0.11602218 0.12316656 0.13549346 0.14428638 0.14663729 0.14790526
  0.15319788 0.16313255 0.17546637 0.19266738 0.20719904 0.21326667
  0.218139   0.22812906 0.24008502 0.2480557  0.26042113 0.27132055
  0.27275646 0.27498958 0.27796063 0.27602965 0.27249303 0.2718183
  0.27341422 0.26939464 0.26377243 0.2654032  0.29192683 0.311991
  0.31884375 0.36443862 0.39695242 0.33441022 0.31276947 0.3437035
  0.35158157 0.42240685 0.4220259  0.3311325  0.21124281 0.28926498
  0.43668067]
 [0.01307871 0.01257421 0.02951503 0.81106794 0.47571877 0.3574112
  0.3772306  0.33288112 0.13999546 0.09865627 0.12269793 0.0884608
  0.05185507 0.07591435 0.08209224 0.05660489 0.05779306 0.06733318
  0.06637678 0.07256122 0.07724132 0.07640643 0.07090466 0.07474086
  0.07828064 0.07652382 0.0778151  0.0846711  0.0854176  0.08136332
  0.08401339 0.09016807 0.09118732 0.09133386 0.09708673 0.09995383
  0.09660005 0.09998146 0.10955404 0.11393534 0.11422438 0.11991406
  0.12605295 0.12521704 0.12810105 0.1361579  0.13925026 0.13824578
  0.14007229 0.14738348 0.14462605 0.14088638 0.14618234 0.14562187
  0.14114729 0.1398068  0.14598337 0.1456545  0.15111706 0.16547398
  0.18139416 0.20085192 0.19924404 0.19412495 0.18298323 0.2236581
  0.20730431 0.24559289 0.49085137 0.5975617  0.08914479 0.16304512
  0.45344222]
 [0.01418605 0.03299446 0.09020484 0.54392004 0.10648933 0.02961282
  0.02237119 0.03256698 0.0097606  0.0058137  0.12251841 0.3476707
  0.30074    0.22935823 0.31054974 0.28247565 0.29785782 0.28968868
  0.30742767 0.3123806  0.29184303 0.30203074 0.31178388 0.2973787
  0.29031843 0.3092465  0.31151637 0.29467374 0.3022345  0.31957456
  0.30736318 0.2951669  0.31403637 0.32014227 0.3005631  0.30229834
  0.32073146 0.31265715 0.29672977 0.31166798 0.32241553 0.3038295
  0.3003588  0.31880164 0.31802627 0.29706487 0.30931482 0.32598257
  0.30973253 0.299453   0.31999052 0.32287621 0.3023888  0.30429995
  0.32537356 0.31668925 0.29961035 0.32059437 0.33371714 0.30345333
  0.3124765  0.33730826 0.32554975 0.30433685 0.32277703 0.38799122
  0.3026843  0.35481665 0.727152   0.8008918  0.13604105 0.32392895
  0.5961023 ]
 [0.02961439 0.12387165 0.34119853 0.29603446 0.07297662 0.02272417
  0.01792491 0.09026881 0.05013211 0.03018561 0.2508421  1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         1.         1.
  1.         1.         1.         1.         0.55903715 0.69598967
  0.7029246 ]
 [0.03326036 0.10114101 0.1741222  0.2622146  0.11493675 0.04716592
  0.05097177 0.17656332 0.05718468 0.02655877 0.27810585 0.8446187
  0.47867948 0.64284825 0.42364615 0.4960641  0.4639997  0.43618414
  0.44339147 0.42698303 0.43923607 0.43714458 0.44799098 0.44253916
  0.43852964 0.44415855 0.43907958 0.43569112 0.43409458 0.4373173
  0.43352628 0.42931208 0.4334551  0.43496934 0.43112192 0.43093708
  0.43454874 0.4349356  0.42779347 0.43510595 0.43664688 0.43093833
  0.43169776 0.43406245 0.43530732 0.43303406 0.42866814 0.43693045
  0.43137142 0.42650512 0.4317214  0.4379842  0.42372409 0.43569088
  0.43753076 0.42993328 0.42401618 0.46671245 0.41523552 0.4543252
  0.4099158  0.42766094 0.43570313 0.42882556 0.43790564 0.4493126
  0.4487158  0.46873242 0.49530146 0.49434114 0.4017154  0.5001797
  0.63822114]
 [0.04151333 0.05098591 0.11423083 0.2933425  0.15364374 0.08194073
  0.11618909 0.41596982 0.13850445 0.04549848 0.23297636 0.29026222
  0.05467158 0.1070336  0.05242039 0.04487888 0.04173782 0.03729025
  0.03648433 0.03087833 0.03144171 0.03037568 0.0311417  0.03029652
  0.03048722 0.03034501 0.03008907 0.02965966 0.02969994 0.02980764
  0.02942522 0.02931589 0.02955474 0.029831   0.02942233 0.029504
  0.02991877 0.02989112 0.02932441 0.02999449 0.03028812 0.02975675
  0.0299035  0.03017364 0.0301671  0.03013321 0.03100842 0.03272355
  0.03004947 0.02994693 0.03062949 0.03172629 0.03014915 0.0318436
  0.03197931 0.03120694 0.03032225 0.03769986 0.05469671 0.06551809
  0.03931508 0.03605443 0.0359541  0.03427557 0.03664337 0.03948237
  0.03806017 0.04220958 0.07368506 0.12343083 0.08612671 0.1584444
  0.36713448]
 [0.23342846 0.27440292 0.25814688 0.31810668 0.14664538 0.06621191
  0.1367135  0.48066473 0.12370314 0.03235231 0.05837735 0.09175283
  0.02449268 0.02188713 0.02248843 0.01559505 0.01698849 0.01559927
  0.01232293 0.0079993  0.01150655 0.00856883 0.0099157  0.00936298
  0.01057077 0.01034693 0.010534   0.00949243 0.00953688 0.01010762
  0.00946124 0.01040757 0.01006205 0.01005215 0.01043981 0.01176981
  0.01243769 0.01226355 0.01271012 0.01344558 0.01513751 0.01618512
  0.01613331 0.01599667 0.01717493 0.01919124 0.02238376 0.02390222
  0.02067717 0.02149714 0.02410553 0.02601019 0.02657322 0.02979814
  0.03209349 0.03135182 0.03329068 0.04100057 0.06605451 0.08316373
  0.08084954 0.06407701 0.06660212 0.06653298 0.07926185 0.09906885
  0.08041645 0.07197659 0.05912687 0.0711845  0.10506649 0.10728634
  0.18018244]
 [0.63049614 0.8181978  0.68087476 0.38094833 0.08980831 0.02166121
  0.09177066 0.54077715 0.17761368 0.1524841  0.16785721 0.15455739
  0.07650025 0.07967755 0.05719796 0.05533582 0.04255304 0.06264662
  0.06651704 0.09780512 0.1321321  0.11756938 0.14359209 0.15139835
  0.12760422 0.15097545 0.1384365  0.10360769 0.11469728 0.09171435
  0.07260066 0.07519545 0.06156184 0.06759037 0.07135721 0.0853304
  0.10092124 0.09617557 0.11845284 0.12703781 0.13349335 0.15819496
  0.1462861  0.15043293 0.16072653 0.15295954 0.15271804 0.1345983
  0.14367172 0.1495196  0.1553445  0.16105811 0.17098852 0.1874976
  0.20510653 0.19476032 0.20859514 0.23392704 0.28349504 0.34458745
  0.4145391  0.44230515 0.48846507 0.48098153 0.5034858  0.5724204
  0.55136687 0.4609345  0.26941973 0.23278682 0.39384466 0.41407287
  0.56079024]]"
245,C,"[[0.99418294 0.57598114 0.7825057  ... 0.11769106 0.08481603 0.15956996]
 [0.4067202  0.12814592 0.6398497  ... 0.11552183 0.11486433 0.15686774]
 [0.22511409 0.0995667  0.28409985 ... 0.13770685 0.20898804 0.24712974]
 ...
 [0.21654804 0.16638483 0.42631423 ... 0.06912743 0.07555617 0.13402468]
 [0.4604449  0.45585537 0.87874913 ... 0.03492752 0.07217938 0.1635533 ]
 [1.         1.         1.         ... 0.04994354 0.07260944 0.14758442]]"
246,C,"[[0.21343192 0.1711396  0.29941106 ... 0.1585209  0.22157745 0.20233367]
 [0.30720952 0.2710854  0.5139569  ... 0.2727188  0.33835894 0.23851828]
 [1.         1.         0.9608917  ... 0.8553557  0.86224693 0.8015781 ]
 ...
 [0.09827494 0.13645393 0.25742838 ... 0.10403962 0.02987829 0.01978934]
 [0.14002877 0.1566884  0.28987747 ... 0.07894942 0.03646487 0.03597363]
 [0.14710256 0.14799121 0.31734687 ... 0.13843438 0.09731665 0.09611049]]"
247,C,"[[0.03803062 0.04133513 0.7475366  ... 1.         1.         0.9964777 ]
 [0.10941435 0.2903653  0.71145564 ... 0.44026348 0.55277383 0.5510228 ]
 [0.15046191 0.35007697 0.54748905 ... 0.14196196 0.05323969 0.07097097]
 ...
 [0.1287465  0.07790361 1.         ... 0.07953446 0.10089226 0.1266032 ]
 [0.08120894 0.07512296 0.9204719  ... 0.05194166 0.05105561 0.08422527]
 [0.03283374 0.03836466 0.79770744 ... 0.29434726 0.35516107 0.4818231 ]]"
